agent_id,year,total_work_hours,starting_date,total_commission
57,2014,1438,10/12/1991,1914
57,2015,1103,10/12/1991,5201
57,2016,449,10/12/1991,772
57,2017,371,10/12/1991,1232
58,1995,252,28/3/1995,309
58,1996,496,28/3/1995,1048
58,1997,100,28/3/1995,421
58,1998,1879,28/3/1995,3448
58,1999,114,28/3/1995,297
58,2000,1573,28/3/1995,7749
58,2001,1525,28/3/1995,5357
58,2002,257,28/3/1995,687
58,2003,1742,28/3/1995,8216
58,2004,1863,28/3/1995,4999
58,2005,109,28/3/1995,114
58,2006,782,28/3/1995,2079
58,2007,1597,28/3/1995,4197
58,2008,1826,28/3/1995,5399
58,2009,1277,28/3/1995,5072
58,2010,374,28/3/1995,504
58,2011,786,28/3/1995,1296
58,2012,377,28/3/1995,618
58,2013,1032,28/3/1995,2824
58,2014,1485,28/3/1995,1637
58,2015,1743,28/3/1995,7490
58,2016,728,28/3/1995,1431
58,2017,919,28/3/1995,3925
59,2005,670,8/3/2005,1734
59,2006,913,8/3/2005,2435
59,2007,216,8/3/2005,431
59,2008,1193,8/3/2005,1563
59,2009,934,8/3/2005,2752
59,2010,1362,8/3/2005,3683
59,2011,1115,8/3/2005,5032
59,2012,1119,8/3/2005,2272
59,2013,1414,8/3/2005,5875
59,2014,1071,8/3/2005,1931
59,2015,240,8/3/2005,507
59,2016,625,8/3/2005,850
59,2017,1696,8/3/2005,6835
60,2001,716,6/3/2001,1083
60,2002,1398,6/3/2001,2746
60,2003,1765,6/3/2001,4140
60,2004,1144,6/3/2001,1866
60,2005,1303,6/3/2001,6002
60,2006,273,6/3/2001,1118
60,2007,1191,6/3/2001,1338
60,2008,1701,6/3/2001,5739
60,2009,1311,6/3/2001,6200
60,2010,1595,6/3/2001,7071
60,2011,583,6/3/2001,2012
60,2012,1559,6/3/2001,1716
60,2013,1027,6/3/2001,5058
60,2014,1364,6/3/2001,6720
60,2015,1563,6/3/2001,2778
60,2016,1908,6/3/2001,6399
60,2017,397,6/3/2001,1866
61,1990,350,8/10/1990,578
61,1991,871,8/10/1990,3743
61,1992,223,8/10/1990,900
61,1993,826,8/10/1990,2450
61,1994,392,8/10/1990,1343
61,1995,1829,8/10/1990,5307
61,1996,590,8/10/1990,1027
61,1997,866,8/10/1990,1807
61,1998,184,8/10/1990,259
61,1999,768,8/10/1990,1358
61,2000,1123,8/10/1990,3477
61,2001,484,8/10/1990,2042
61,2002,1103,8/10/1990,5336
61,2003,1726,8/10/1990,2775
61,2004,575,8/10/1990,2009
61,2005,445,8/10/1990,600
61,2006,767,8/10/1990,3719
61,2007,910,8/10/1990,4018
61,2008,1034,8/10/1990,1684
61,2009,1295,8/10/1990,3131
61,2010,976,8/10/1990,1783
61,2011,1216,8/10/1990,2466
61,2012,464,8/10/1990,1655
61,2013,323,8/10/1990,615
61,2014,1455,8/10/1990,3529
61,2015,1894,8/10/1990,2923
61,2016,1162,8/10/1990,2461
61,2017,797,8/10/1990,1951
62,2012,836,19/7/2012,1063
62,2013,253,19/7/2012,942
62,2014,482,19/7/2012,1285
62,2015,1163,19/7/2012,1361
62,2016,1018,19/7/2012,4111
62,2017,849,19/7/2012,2072
63,2012,632,22/9/2012,2036
63,2013,1155,22/9/2012,5342
63,2014,147,22/9/2012,710
63,2015,1214,22/9/2012,2913
63,2016,115,22/9/2012,233
63,2017,570,22/9/2012,1286
64,1992,647,17/6/1992,2717
64,1993,259,17/6/1992,504
64,1994,137,17/6/1992,595
64,1995,1327,17/6/1992,2207
64,1996,264,17/6/1992,1262
64,1997,1839,17/6/1992,5271
64,1998,435,17/6/1992,1319
64,1999,443,17/6/1992,1358
64,2000,1198,17/6/1992,1728
64,2001,1168,17/6/1992,4552
64,2002,759,17/6/1992,3713
64,2003,222,17/6/1992,420
64,2004,871,17/6/1992,3683
64,2005,1843,17/6/1992,8142
64,2006,1121,17/6/1992,2113
64,2007,1678,17/6/1992,3592
64,2008,567,17/6/1992,2016
64,2009,1036,17/6/1992,4790
64,2010,818,17/6/1992,1877
64,2011,1217,17/6/1992,1517
64,2012,1625,17/6/1992,7973
64,2013,1651,17/6/1992,3820
64,2014,1759,17/6/1992,6411
64,2015,929,17/6/1992,1972
64,2016,1894,17/6/1992,6069
64,2017,937,17/6/1992,2510
65,2016,750,25/1/2016,2819
65,2017,917,25/1/2016,1337
66,2008,497,27/8/2008,1747
66,2009,553,27/8/2008,1772
66,2010,597,27/8/2008,784
66,2011,648,27/8/2008,1559
66,2012,1550,27/8/2008,1642
66,2013,1713,27/8/2008,3408
66,2014,1748,27/8/2008,8651
66,2015,1265,27/8/2008,4113
66,2016,556,27/8/2008,2308
66,2017,1662,27/8/2008,5699
67,1995,518,9/7/1995,1089
67,1996,409,9/7/1995,1545
67,1997,1880,9/7/1995,8448
67,1998,846,9/7/1995,1684
67,1999,473,9/7/1995,2051
67,2000,418,9/7/1995,1562
67,2001,1744,9/7/1995,8125
67,2002,758,9/7/1995,2467
67,2003,410,9/7/1995,1796
67,2004,256,9/7/1995,947
67,2005,840,9/7/1995,4025
67,2006,978,9/7/1995,2270
67,2007,697,9/7/1995,2676
67,2008,1595,9/7/1995,7237
67,2009,262,9/7/1995,1220
67,2010,676,9/7/1995,2472
67,2011,209,9/7/1995,978
67,2012,1181,9/7/1995,5464
67,2013,242,9/7/1995,1139
67,2014,1028,9/7/1995,1216
67,2015,1187,9/7/1995,4332
67,2016,1170,9/7/1995,4116
67,2017,1088,9/7/1995,4422
68,2004,156,17/9/2004,238
68,2005,509,17/9/2004,2258
68,2006,441,17/9/2004,485
68,2007,697,17/9/2004,2804
68,2008,886,17/9/2004,1606
68,2009,449,17/9/2004,2074
68,2010,738,17/9/2004,1664
68,2011,672,17/9/2004,999
68,2012,1495,17/9/2004,7257
68,2013,1255,17/9/2004,5873
68,2014,1277,17/9/2004,3851
68,2015,414,17/9/2004,584
68,2016,325,17/9/2004,1087
68,2017,186,17/9/2004,666
69,1993,265,2/8/1993,958
69,1994,1764,2/8/1993,1920
69,1995,1292,2/8/1993,3744
69,1996,1196,2/8/1993,5946
69,1997,1552,2/8/1993,5990
69,1998,794,2/8/1993,3597
69,1999,1162,2/8/1993,1735
69,2000,1504,2/8/1993,1753
69,2001,478,2/8/1993,1598
69,2002,1682,2/8/1993,6609
69,2003,1006,2/8/1993,3751
69,2004,337,2/8/1993,1568
69,2005,966,2/8/1993,2751
69,2006,691,2/8/1993,2288
69,2007,424,2/8/1993,1949
69,2008,849,2/8/1993,2363
69,2009,1274,2/8/1993,1974
69,2010,588,2/8/1993,1070
69,2011,457,2/8/1993,843
69,2012,1620,2/8/1993,4608
69,2013,794,2/8/1993,3240
69,2014,974,2/8/1993,2098
69,2015,1488,2/8/1993,4244
69,2016,1161,2/8/1993,3398
69,2017,1509,2/8/1993,3744
70,1993,68,23/8/1993,262
70,1994,990,23/8/1993,4815
70,1995,1822,23/8/1993,8522
70,1996,1677,23/8/1993,7185
70,1997,169,23/8/1993,269
70,1998,308,23/8/1993,925
70,1999,1871,23/8/1993,7892
70,2000,183,23/8/1993,840
70,2001,1323,23/8/1993,3108
70,2002,1054,23/8/1993,1842
70,2003,1857,23/8/1993,6936
70,2004,171,23/8/1993,618
70,2005,638,23/8/1993,1045
70,2006,1213,23/8/1993,5024
70,2007,1378,23/8/1993,2983
70,2008,1884,23/8/1993,4726
70,2009,1839,23/8/1993,5435
70,2010,217,23/8/1993,440
70,2011,1495,23/8/1993,1557
70,2012,992,23/8/1993,2533
70,2013,859,23/8/1993,2344
70,2014,487,23/8/1993,1921
70,2015,436,23/8/1993,1201
70,2016,412,23/8/1993,1589
70,2017,299,23/8/1993,1444
71,1995,312,11/3/1995,689
71,1996,1231,11/3/1995,2467
71,1997,627,11/3/1995,958
71,1998,291,11/3/1995,783
71,1999,868,11/3/1995,3120
71,2000,1652,11/3/1995,6200
71,2001,1654,11/3/1995,5380
71,2002,611,11/3/1995,1221
71,2003,633,11/3/1995,2195
71,2004,424,11/3/1995,1552
71,2005,1675,11/3/1995,7415
71,2006,977,11/3/1995,3763
71,2007,862,11/3/1995,2703
71,2008,1630,11/3/1995,7283
71,2009,1673,11/3/1995,6428
71,2010,531,11/3/1995,2467
71,2011,1604,11/3/1995,3481
71,2012,1877,11/3/1995,4643
71,2013,1013,11/3/1995,1633
71,2014,137,11/3/1995,517
71,2015,504,11/3/1995,1188
71,2016,1163,11/3/1995,2484
71,2017,1635,11/3/1995,2864
72,2006,220,27/11/2006,516
72,2007,1603,27/11/2006,7835
72,2008,1552,27/11/2006,2690
72,2009,1664,27/11/2006,7166
72,2010,1742,27/11/2006,2948
72,2011,205,27/11/2006,535
72,2012,225,27/11/2006,726
72,2013,1331,27/11/2006,3054
72,2014,456,27/11/2006,1236
72,2015,771,27/11/2006,1479
72,2016,509,27/11/2006,559
72,2017,1427,27/11/2006,3797
73,1990,123,27/8/1990,551
73,1991,1484,27/8/1990,3330
73,1992,1675,27/8/1990,6546
73,1993,1488,27/8/1990,4663
73,1994,1896,27/8/1990,9091
73,1995,505,27/8/1990,1733
73,1996,983,27/8/1990,4334
73,1997,1819,27/8/1990,3718
73,1998,1162,27/8/1990,4155
73,1999,1356,27/8/1990,6675
73,2000,939,27/8/1990,1606
73,2001,1718,27/8/1990,2037
73,2002,214,27/8/1990,978
73,2003,230,27/8/1990,1042
73,2004,1465,27/8/1990,1492
73,2005,458,27/8/1990,1356
73,2006,882,27/8/1990,2381
73,2007,578,27/8/1990,2750
73,2008,1537,27/8/1990,5071
73,2009,256,27/8/1990,636
73,2010,589,27/8/1990,1945
73,2011,1607,27/8/1990,6826
73,2012,1735,27/8/1990,5749
73,2013,293,27/8/1990,809
73,2014,1441,27/8/1990,4558
73,2015,1193,27/8/1990,5898
73,2016,147,27/8/1990,167
73,2017,262,27/8/1990,1125
74,2005,155,6/8/2005,157
74,2006,135,6/8/2005,521
74,2007,1886,6/8/2005,8467
74,2008,1079,6/8/2005,1891
74,2009,1379,6/8/2005,3639
74,2010,133,6/8/2005,502
74,2011,1541,6/8/2005,4457
74,2012,187,6/8/2005,790
74,2013,878,6/8/2005,3008
74,2014,640,6/8/2005,2558
74,2015,359,6/8/2005,1338
74,2016,908,6/8/2005,1153
74,2017,1263,6/8/2005,5845
75,2017,231,27/9/2017,1143
76,1997,149,24/11/1997,394
76,1998,969,24/11/1997,2992
76,1999,544,24/11/1997,1342
76,2000,1555,24/11/1997,1954
76,2001,430,24/11/1997,1695
76,2002,1163,24/11/1997,1945
76,2003,602,24/11/1997,2450
76,2004,1729,24/11/1997,5175
76,2005,549,24/11/1997,1863
76,2006,1514,24/11/1997,1677
76,2007,1395,24/11/1997,5764
76,2008,672,24/11/1997,1094
76,2009,1186,24/11/1997,4134
76,2010,1122,24/11/1997,4872
76,2011,1427,24/11/1997,2368
76,2012,1100,24/11/1997,4209
76,2013,1482,24/11/1997,4531
76,2014,1482,24/11/1997,4674
76,2015,264,24/11/1997,872
76,2016,1436,24/11/1997,1495
76,2017,1406,24/11/1997,1990
77,1991,498,17/6/1991,1908
77,1992,321,17/6/1991,1170
77,1993,1545,17/6/1991,3387
77,1994,1509,17/6/1991,5992
77,1995,1537,17/6/1991,3682
77,1996,1383,17/6/1991,4052
77,1997,612,17/6/1991,1327
77,1998,1450,17/6/1991,3038
77,1999,1894,17/6/1991,5776
77,2000,1080,17/6/1991,3861
77,2001,1446,17/6/1991,5223
77,2002,310,17/6/1991,476
77,2003,367,17/6/1991,1398
77,2004,1590,17/6/1991,4120
77,2005,308,17/6/1991,1163
77,2006,1675,17/6/1991,7055
77,2007,1209,17/6/1991,3882
77,2008,1726,17/6/1991,7459
77,2009,1333,17/6/1991,5371
77,2010,729,17/6/1991,2258
77,2011,529,17/6/1991,1300
77,2012,1859,17/6/1991,7265
77,2013,1307,17/6/1991,6143
77,2014,686,17/6/1991,1371
77,2015,1535,17/6/1991,1923
77,2016,1907,17/6/1991,2273
77,2017,1806,17/6/1991,8884
78,2014,1023,15/3/2014,4727
78,2015,1369,15/3/2014,2843
78,2016,1384,15/3/2014,6239
78,2017,1386,15/3/2014,4074
79,2007,1287,22/4/2007,2972
79,2008,970,22/4/2007,2545
79,2009,1710,22/4/2007,6405
79,2010,1352,22/4/2007,2730
79,2011,1399,22/4/2007,3378
79,2012,1877,22/4/2007,4058
79,2013,854,22/4/2007,3922
79,2014,1230,22/4/2007,1255
79,2015,1488,22/4/2007,2600
79,2016,1432,22/4/2007,5754
79,2017,1920,22/4/2007,8252
80,1992,1869,2/1/1992,7329
80,1993,1403,2/1/1992,6099
80,1994,893,2/1/1992,3577
80,1995,1324,2/1/1992,4041
80,1996,571,2/1/1992,734
80,1997,1248,2/1/1992,2841
80,1998,1757,2/1/1992,2628
80,1999,576,2/1/1992,1978
80,2000,528,2/1/1992,2564
80,2001,955,2/1/1992,2584
80,2002,800,2/1/1992,2429
80,2003,1237,2/1/1992,4281
80,2004,1797,2/1/1992,3389
80,2005,1052,2/1/1992,4910
80,2006,839,2/1/1992,2028
80,2007,1647,2/1/1992,2825
80,2008,780,2/1/1992,1419
80,2009,1488,2/1/1992,3344
80,2010,1537,2/1/1992,3930
80,2011,305,2/1/1992,1516
80,2012,1815,2/1/1992,6621
80,2013,1488,2/1/1992,7420
80,2014,1847,2/1/1992,7421
80,2015,1405,2/1/1992,6549
80,2016,746,2/1/1992,3243
80,2017,696,2/1/1992,3047
81,2007,681,24/8/2007,997
81,2008,899,24/8/2007,2598
81,2009,629,24/8/2007,1294
81,2010,1113,24/8/2007,4011
81,2011,593,24/8/2007,2332
81,2012,439,24/8/2007,1824
81,2013,1498,24/8/2007,1902
81,2014,146,24/8/2007,512
81,2015,155,24/8/2007,344
81,2016,918,24/8/2007,4557
81,2017,1368,24/8/2007,5731
82,2012,32,6/11/2012,104
82,2013,1774,6/11/2012,5205
82,2014,1741,6/11/2012,1896
82,2015,1160,6/11/2012,4946
82,2016,1371,6/11/2012,1792
82,2017,1423,6/11/2012,1554
83,2016,106,2/9/2016,215
83,2017,1134,2/9/2016,3859
84,2015,136,9/12/2015,525
84,2016,346,9/12/2015,952
84,2017,1281,9/12/2015,3353
85,1998,785,11/2/1998,962
85,1999,339,11/2/1998,417
85,2000,855,11/2/1998,2083
85,2001,1665,11/2/1998,1712
85,2002,1600,11/2/1998,4475
85,2003,1100,11/2/1998,1352
85,2004,340,11/2/1998,967
85,2005,850,11/2/1998,2092
85,2006,367,11/2/1998,712
85,2007,743,11/2/1998,3066
85,2008,1876,11/2/1998,4137
85,2009,1309,11/2/1998,3236
85,2010,1225,11/2/1998,3743
85,2011,542,11/2/1998,2039
85,2012,1635,11/2/1998,2608
85,2013,188,11/2/1998,847
85,2014,1500,11/2/1998,7118
85,2015,1756,11/2/1998,8460
85,2016,1225,11/2/1998,2388
85,2017,871,11/2/1998,2122
86,2010,1540,16/1/2010,2120
86,2011,893,16/1/2010,2303
86,2012,1497,16/1/2010,6407
86,2013,121,16/1/2010,319
86,2014,1439,16/1/2010,5858
86,2015,1072,16/1/2010,4517
86,2016,1850,16/1/2010,5882
86,2017,1320,16/1/2010,3475
87,2007,603,4/4/2007,1378
87,2008,388,4/4/2007,455
87,2009,1397,4/4/2007,5821
87,2010,1418,4/4/2007,5699
87,2011,478,4/4/2007,1009
87,2012,1862,4/4/2007,4929
87,2013,1639,4/4/2007,6372
87,2014,777,4/4/2007,3613
87,2015,565,4/4/2007,1179
87,2016,486,4/4/2007,1861
87,2017,1705,4/4/2007,7548
88,1992,105,22/11/1992,414
88,1993,1684,22/11/1992,6023
88,1994,359,22/11/1992,543
88,1995,941,22/11/1992,4037
88,1996,260,22/11/1992,437
88,1997,1101,22/11/1992,3632
88,1998,1691,22/11/1992,5792
88,1999,1194,22/11/1992,2474
88,2000,1063,22/11/1992,3938
88,2001,1040,22/11/1992,3044
88,2002,1907,22/11/1992,8424
88,2003,1770,22/11/1992,6522
88,2004,1095,22/11/1992,3547
88,2005,1370,22/11/1992,6310
88,2006,849,22/11/1992,2319
88,2007,761,22/11/1992,948
88,2008,1233,22/11/1992,4406
88,2009,1293,22/11/1992,3233
88,2010,750,22/11/1992,3475
88,2011,140,22/11/1992,575
88,2012,789,22/11/1992,3812
88,2013,1369,22/11/1992,5170
88,2014,956,22/11/1992,3209
88,2015,1011,22/11/1992,3437
88,2016,365,22/11/1992,958
88,2017,188,22/11/1992,836
89,2007,108,10/2/2007,306
89,2008,1686,10/2/2007,5450
89,2009,1560,10/2/2007,5919
89,2010,1712,10/2/2007,4287
89,2011,291,10/2/2007,418
89,2012,1019,10/2/2007,2831
89,2013,1012,10/2/2007,3510
89,2014,1501,10/2/2007,2287
89,2015,1391,10/2/2007,3150
89,2016,854,10/2/2007,2849
89,2017,122,10/2/2007,404
90,2017,631,2/6/2017,1738
91,1995,1284,16/4/1995,5516
91,1996,831,16/4/1995,3257
91,1997,1378,16/4/1995,2020
91,1998,380,16/4/1995,883
91,1999,1766,16/4/1995,3128
91,2000,972,16/4/1995,2550
91,2001,1249,16/4/1995,4881
91,2002,1650,16/4/1995,2287
91,2003,432,16/4/1995,980
91,2004,809,16/4/1995,2447
91,2005,777,16/4/1995,2991
91,2006,1841,16/4/1995,4819
91,2007,1008,16/4/1995,2240
91,2008,1193,16/4/1995,1331
91,2009,173,16/4/1995,204
91,2010,1702,16/4/1995,5880
91,2011,1562,16/4/1995,7700
91,2012,235,16/4/1995,1034
91,2013,599,16/4/1995,1313
91,2014,1741,16/4/1995,5101
91,2015,979,16/4/1995,2790
91,2016,848,16/4/1995,1940
91,2017,855,16/4/1995,2567
92,2012,254,1/11/2012,769
92,2013,1906,1/11/2012,8676
92,2014,707,1/11/2012,3051
92,2015,1900,1/11/2012,9493
92,2016,1601,1/11/2012,2718
92,2017,1910,1/11/2012,6592
93,1991,739,28/7/1991,2248
93,1992,1867,28/7/1991,5451
93,1993,687,28/7/1991,3299
93,1994,809,28/7/1991,2373
93,1995,794,28/7/1991,1384
93,1996,125,28/7/1991,530
93,1997,589,28/7/1991,2402
93,1998,1428,28/7/1991,4088
93,1999,787,28/7/1991,1593
93,2000,235,28/7/1991,235
93,2001,1837,28/7/1991,7811
93,2002,725,28/7/1991,3396
93,2003,373,28/7/1991,943
93,2004,807,28/7/1991,1072
93,2005,161,28/7/1991,676
93,2006,507,28/7/1991,2368
93,2007,1780,28/7/1991,4024
93,2008,1309,28/7/1991,2597
93,2009,103,28/7/1991,441
93,2010,443,28/7/1991,601
93,2011,1313,28/7/1991,4503
93,2012,618,28/7/1991,1102
93,2013,980,28/7/1991,1108
93,2014,791,28/7/1991,2755
93,2015,1242,28/7/1991,2985
93,2016,612,28/7/1991,1462
93,2017,1535,28/7/1991,4682
94,2015,260,20/9/2015,1204
94,2016,508,20/9/2015,831
94,2017,929,20/9/2015,1566
95,1996,348,24/10/1996,1293
95,1997,746,24/10/1996,2930
95,1998,1616,24/10/1996,7197
95,1999,1579,24/10/1996,3541
95,2000,847,24/10/1996,3621
95,2001,610,24/10/1996,1122
95,2002,1017,24/10/1996,2612
95,2003,961,24/10/1996,4574
95,2004,1732,24/10/1996,5580
95,2005,432,24/10/1996,1271
95,2006,1138,24/10/1996,1564
95,2007,1919,24/10/1996,6903
95,2008,741,24/10/1996,3051
95,2009,1130,24/10/1996,4092
95,2010,185,24/10/1996,449
95,2011,1907,24/10/1996,7617
95,2012,1883,24/10/1996,3038
95,2013,584,24/10/1996,2511
95,2014,1730,24/10/1996,4932
95,2015,313,24/10/1996,1508
95,2016,1751,24/10/1996,2375
95,2017,1016,24/10/1996,3006
96,2011,1515,15/3/2011,3496
96,2012,248,15/3/2011,411
96,2013,446,15/3/2011,2165
96,2014,317,15/3/2011,773
96,2015,1080,15/3/2011,5096
96,2016,780,15/3/2011,3530
96,2017,766,15/3/2011,1865
97,2017,495,2/3/2017,1840
98,1995,142,14/8/1995,607
98,1996,270,14/8/1995,1173
98,1997,1207,14/8/1995,2886
98,1998,622,14/8/1995,3062
98,1999,1827,14/8/1995,4000
98,2000,1893,14/8/1995,4470
98,2001,328,14/8/1995,1262
98,2002,1556,14/8/1995,1744
98,2003,1049,14/8/1995,2552
98,2004,1738,14/8/1995,2441
98,2005,321,14/8/1995,590
98,2006,704,14/8/1995,725
98,2007,837,14/8/1995,3056
98,2008,530,14/8/1995,1104
98,2009,1234,14/8/1995,4154
98,2010,1818,14/8/1995,4631
98,2011,1737,14/8/1995,2639
98,2012,1225,14/8/1995,3955
98,2013,1250,14/8/1995,1878
98,2014,1166,14/8/1995,5222
98,2015,1061,14/8/1995,3845
98,2016,1224,14/8/1995,5151
98,2017,753,14/8/1995,955
99,2008,634,3/9/2008,2184
99,2009,752,3/9/2008,1221
99,2010,758,3/9/2008,2072
99,2011,1722,3/9/2008,5054
99,2012,1422,3/9/2008,5663
99,2013,1735,3/9/2008,7991
99,2014,675,3/9/2008,1480
99,2015,1245,3/9/2008,3453
99,2016,806,3/9/2008,3710
99,2017,1778,3/9/2008,7867
100,2015,130,13/6/2015,190
100,2016,474,13/6/2015,785
100,2017,1105,13/6/2015,1739
101,2004,157,11/9/2004,638
101,2005,1630,11/9/2004,6646
101,2006,295,11/9/2004,520
101,2007,306,11/9/2004,856
101,2008,239,11/9/2004,637
101,2009,102,11/9/2004,335
101,2010,758,11/9/2004,2603
101,2011,1919,11/9/2004,7637
101,2012,1761,11/9/2004,5097
101,2013,1054,11/9/2004,3029
101,2014,155,11/9/2004,179
101,2015,237,11/9/2004,1130
101,2016,1696,11/9/2004,2255
101,2017,522,11/9/2004,1345
102,2008,378,13/4/2008,475
102,2009,272,13/4/2008,544
102,2010,619,13/4/2008,3041
102,2011,948,13/4/2008,3733
102,2012,620,13/4/2008,3040
102,2013,595,13/4/2008,1919
102,2014,189,13/4/2008,640
102,2015,907,13/4/2008,2739
102,2016,1789,13/4/2008,6625
102,2017,1146,13/4/2008,1975
103,2014,284,22/9/2014,1218
103,2015,1814,22/9/2014,8127
103,2016,363,22/9/2014,1186
103,2017,454,22/9/2014,1076
104,1994,47,26/10/1994,209
104,1995,315,26/10/1994,1547
104,1996,380,26/10/1994,1545
104,1997,1895,26/10/1994,2261
104,1998,705,26/10/1994,2752
104,1999,544,26/10/1994,2654
104,2000,1258,26/10/1994,4461
104,2001,625,26/10/1994,1758
104,2002,1002,26/10/1994,1502
104,2003,1347,26/10/1994,6641
104,2004,1010,26/10/1994,3294
104,2005,1373,26/10/1994,5597
104,2006,1433,26/10/1994,4328
104,2007,211,26/10/1994,903
104,2008,1513,26/10/1994,5033
104,2009,1782,26/10/1994,5106
104,2010,777,26/10/1994,1556
104,2011,1776,26/10/1994,5379
104,2012,1477,26/10/1994,3251
104,2013,1606,26/10/1994,6358
104,2014,804,26/10/1994,1297
104,2015,634,26/10/1994,1352
104,2016,912,26/10/1994,1832
104,2017,1064,26/10/1994,5058
105,1998,928,13/3/1998,1417
105,1999,1666,13/3/1998,3192
105,2000,896,13/3/1998,4189
105,2001,277,13/3/1998,1380
105,2002,1650,13/3/1998,2293
105,2003,506,13/3/1998,2497
105,2004,899,13/3/1998,1461
105,2005,612,13/3/1998,2744
105,2006,233,13/3/1998,692
105,2007,304,13/3/1998,1194
105,2008,1027,13/3/1998,2569
105,2009,1131,13/3/1998,4660
105,2010,287,13/3/1998,1394
105,2011,1168,13/3/1998,5041
105,2012,1476,13/3/1998,2821
105,2013,1020,13/3/1998,1605
105,2014,501,13/3/1998,2461
105,2015,988,13/3/1998,4330
105,2016,299,13/3/1998,1199
105,2017,1132,13/3/1998,5001
106,1991,1234,28/3/1991,5588
106,1992,1228,28/3/1991,5979
106,1993,1124,28/3/1991,3800
106,1994,915,28/3/1991,4515
106,1995,1316,28/3/1991,6401
106,1996,220,28/3/1991,1003
106,1997,1321,28/3/1991,2409
106,1998,115,28/3/1991,216
106,1999,916,28/3/1991,1836
106,2000,1562,28/3/1991,1706
106,2001,896,28/3/1991,4362
106,2002,1054,28/3/1991,3684
106,2003,800,28/3/1991,920
106,2004,1065,28/3/1991,1232
106,2005,1293,28/3/1991,5132
106,2006,1171,28/3/1991,5177
106,2007,885,28/3/1991,3770
106,2008,454,28/3/1991,755
106,2009,251,28/3/1991,1023
106,2010,1315,28/3/1991,1505
106,2011,1732,28/3/1991,8435
106,2012,136,28/3/1991,180
106,2013,1272,28/3/1991,3236
106,2014,1824,28/3/1991,8446
106,2015,965,28/3/1991,3250
106,2016,206,28/3/1991,703
106,2017,1614,28/3/1991,2051
107,1994,713,22/7/1994,721
107,1995,1568,22/7/1994,3895
107,1996,1391,22/7/1994,4847
107,1997,325,22/7/1994,568
107,1998,1768,22/7/1994,4262
107,1999,903,22/7/1994,1003
107,2000,784,22/7/1994,3453
107,2001,1214,22/7/1994,2164
107,2002,1775,22/7/1994,2114
107,2003,880,22/7/1994,1258
107,2004,1799,22/7/1994,4262
107,2005,1891,22/7/1994,7395
107,2006,1908,22/7/1994,2379
107,2007,309,22/7/1994,640
107,2008,609,22/7/1994,1579
107,2009,344,22/7/1994,566
107,2010,1038,22/7/1994,4300
107,2011,1090,22/7/1994,5167
107,2012,157,22/7/1994,416
107,2013,807,22/7/1994,2459
107,2014,1837,22/7/1994,3384
107,2015,701,22/7/1994,939
107,2016,202,22/7/1994,382
107,2017,293,22/7/1994,506
108,1995,972,21/2/1995,4237
108,1996,1312,21/2/1995,1951
108,1997,266,21/2/1995,371
108,1998,1481,21/2/1995,5068
108,1999,139,21/2/1995,591
108,2000,1079,21/2/1995,4107
108,2001,671,21/2/1995,2908
108,2002,1077,21/2/1995,1975
108,2003,701,21/2/1995,847
108,2004,1139,21/2/1995,3696
108,2005,1915,21/2/1995,5934
108,2006,1602,21/2/1995,4643
108,2007,1819,21/2/1995,7613
108,2008,722,21/2/1995,1494
108,2009,889,21/2/1995,3027
108,2010,178,21/2/1995,493
108,2011,842,21/2/1995,2791
108,2012,604,21/2/1995,2635
108,2013,1499,21/2/1995,2438
108,2014,348,21/2/1995,1444
108,2015,1000,21/2/1995,4765
108,2016,1363,21/2/1995,1452
108,2017,1447,21/2/1995,6954
109,2001,1086,17/1/2001,4368
109,2002,955,17/1/2001,1787
109,2003,392,17/1/2001,1876
109,2004,1541,17/1/2001,1803
109,2005,1605,17/1/2001,7842
109,2006,680,17/1/2001,1757
109,2007,222,17/1/2001,259
109,2008,177,17/1/2001,591
109,2009,910,17/1/2001,2065
109,2010,1374,17/1/2001,6799
109,2011,348,17/1/2001,576
109,2012,542,17/1/2001,1268
109,2013,1400,17/1/2001,4640
109,2014,1055,17/1/2001,3757
109,2015,1326,17/1/2001,5523
109,2016,1576,17/1/2001,1923
109,2017,742,17/1/2001,2543
110,1998,476,14/4/1998,1261
110,1999,1443,14/4/1998,3336
110,2000,853,14/4/1998,1351
110,2001,1399,14/4/1998,3037
110,2002,894,14/4/1998,3997
110,2003,1278,14/4/1998,6306
110,2004,1109,14/4/1998,3772
110,2005,1520,14/4/1998,3422
110,2006,1758,14/4/1998,2280
110,2007,1524,14/4/1998,5658
110,2008,1068,14/4/1998,3643
110,2009,207,14/4/1998,669
110,2010,590,14/4/1998,1451
110,2011,343,14/4/1998,1400
110,2012,285,14/4/1998,783
110,2013,1885,14/4/1998,5694
110,2014,1236,14/4/1998,5042
110,2015,1790,14/4/1998,2130
110,2016,869,14/4/1998,898
110,2017,1691,14/4/1998,7969
111,2014,107,26/12/2014,124
111,2015,1802,26/12/2014,5863
111,2016,96,26/12/2014,345
111,2017,564,26/12/2014,1788
112,1992,1185,4/5/1992,3444
112,1993,1105,4/5/1992,4016
112,1994,1105,4/5/1992,1751
112,1995,1560,4/5/1992,4853
112,1996,1344,4/5/1992,1452
112,1997,1778,4/5/1992,2542
112,1998,1351,4/5/1992,6197
